Date,Open,High,Low,Close,Adj Close,Volume
2011-11-14,36.626999,37.320000,36.601002,36.727001,32.886600,6941000
2011-11-15,36.743000,37.355000,36.700001,37.132999,33.250145,8888000
2011-11-16,36.852001,36.983002,36.099998,36.099998,32.325153,9753000
2011-11-17,36.193001,36.679001,35.662998,35.938999,32.180992,11423000
2011-11-18,36.158001,36.200001,35.599998,36.042000,32.273216,10586000
2011-11-21,35.500999,35.681000,34.881001,35.180000,31.501364,14079000
2011-11-22,35.205002,35.834999,35.200001,35.455002,31.747612,7707000
2011-11-23,35.334000,35.471001,34.657001,34.705002,31.076027,9350000
2011-11-25,34.529999,35.157001,34.500000,34.619999,30.999918,3939000
2011-11-28,35.591999,35.999001,35.480000,35.924999,32.168453,10898000
2011-11-29,36.005001,36.146000,35.500000,35.768002,32.027878,7204000
2011-11-30,36.801998,37.470001,36.605000,37.455002,33.538475,12752000
2011-12-01,37.241001,38.195999,37.241001,38.096001,34.112450,12151000
2011-12-02,38.369999,38.499001,37.838001,37.838001,33.881428,9320000
2011-12-05,38.299000,38.334999,37.000999,37.284000,33.385353,10981000
2011-12-06,37.205002,37.498001,37.016998,37.130001,33.247456,8895000
2011-12-07,37.116001,37.498001,36.636002,37.435001,33.520557,7934000
2011-12-08,37.331001,37.811001,36.887001,36.931000,33.069256,8544000
2011-12-09,37.345001,37.930000,36.983002,37.742001,33.795456,8405000
2011-12-12,37.397999,37.530998,36.908001,37.127998,33.245659,6025000
2011-12-13,37.464001,37.494999,36.623001,36.894001,33.036133,7006000
2011-12-14,36.605000,36.708000,36.000000,36.112000,32.335899,10399000
2011-12-15,36.793999,36.796001,35.896999,35.921001,32.164883,7661000
2011-12-16,36.013000,36.595001,35.828999,36.216000,32.429031,8399000
2011-12-19,36.270000,36.799999,35.799999,35.874001,32.122799,10939000
2011-12-20,36.331001,37.417000,36.000999,37.390999,33.481171,13179000
2011-12-21,37.313999,37.450001,36.668999,37.417999,33.505348,7936000
2011-12-22,37.469002,37.655998,36.758999,37.125000,33.242977,9340000
2011-12-23,37.331001,37.814999,37.175999,37.814999,33.860821,4655000
2011-12-27,37.879002,38.132000,37.415001,37.474998,33.556377,4448000
2011-12-28,37.689999,37.689999,37.139000,37.377998,33.469521,5252000
2011-12-29,37.398998,37.840000,37.366001,37.827000,33.871582,4874000
2011-12-30,37.799000,37.819000,37.282001,37.282001,33.383556,5216000
2012-01-03,37.837002,37.863998,36.561001,36.837002,32.985085,14708000
2012-01-04,36.497002,36.674000,35.257000,35.625000,31.899828,22841000
2012-01-05,35.380001,35.563000,35.055000,35.241001,31.689411,14757000
2012-01-06,35.335999,35.400002,34.178001,34.292000,30.836052,20887000
2012-01-09,34.487000,34.782001,34.209000,34.582001,31.096823,11486000
2012-01-10,34.875000,35.127998,34.523998,34.882999,31.367487,10252000
2012-01-11,33.998001,34.556000,33.904999,34.146999,30.705667,14353000
2012-01-12,34.150002,34.485001,33.956001,34.330002,30.870220,13262000
2012-01-13,34.159000,34.597000,33.731998,33.908001,30.490747,12545000
2012-01-17,34.106998,34.700001,34.050999,34.597000,31.110317,11118000
2012-01-18,34.598999,35.451000,34.567001,35.237999,31.686720,12440000
2012-01-19,35.549000,35.599998,35.051998,35.290001,31.733469,8855000
2012-01-20,34.997002,35.000000,33.750000,34.066002,30.632820,18952000
2012-01-23,33.994999,34.389999,33.625999,33.905998,30.488953,10343000
2012-01-24,33.846001,34.459999,33.730000,34.268002,30.814472,6830000
2012-01-25,34.216000,34.987999,34.099998,34.876999,31.362093,8994000
2012-01-26,34.901001,35.493999,34.722000,34.783001,31.277567,9230000
2012-01-27,34.775002,35.169998,34.561001,34.879002,31.363895,7243000
2012-01-30,34.696999,35.237000,34.625000,35.196999,31.649847,8240000
2012-01-31,35.536999,35.865002,35.243999,35.556999,31.973562,10633000
2012-02-01,35.824001,36.123001,35.599998,35.762001,32.157902,14580000
2012-02-02,36.716000,38.424999,36.716000,38.157001,34.311535,35026000
2012-02-03,38.205002,39.130001,38.205002,39.032001,35.098351,22332000
2012-02-06,39.299999,39.299999,38.700001,39.131001,35.187370,11256000
2012-02-07,39.199001,39.448002,38.865002,39.291000,35.331257,12568000
2012-02-08,39.301998,39.515999,39.025002,39.491001,35.511105,10090000
2012-02-09,39.997002,40.179001,39.426998,39.639999,35.645073,10000000
2012-02-10,39.400002,39.698002,39.241001,39.613998,35.621696,7484000
2012-02-13,39.952000,40.000000,39.532001,39.665001,35.667561,5847000
2012-02-14,39.646999,39.654999,39.382000,39.555000,35.568638,7660000
2012-02-15,39.880001,39.973000,39.264999,39.296001,35.335747,7305000
2012-02-16,39.410000,39.587002,38.977001,39.314999,35.352833,7223000
2012-02-17,39.472000,39.699001,39.229000,39.599998,35.609104,7688000
2012-02-21,39.544998,40.078999,39.401001,39.955002,35.928341,11588000
2012-02-22,39.798000,40.854000,39.798000,40.682999,36.582954,10087000
2012-02-23,40.679001,40.777000,40.423000,40.610001,36.517319,8216000
2012-02-24,40.832001,41.875999,40.618999,41.561001,37.372482,12869000
2012-02-27,41.233002,42.208000,41.097000,42.139999,37.893127,8754000
2012-02-28,42.146999,42.599998,42.000999,42.396999,38.124222,9691000
2012-02-29,42.412998,42.856998,41.761002,42.000000,37.767231,10991000
2012-03-01,42.249001,42.327999,41.700001,42.042999,37.805908,8726000
2012-03-02,41.650002,41.946999,41.268002,41.278000,37.118004,9652000
2012-03-05,41.452000,41.930000,41.213001,41.762001,37.553234,8318000
2012-03-06,41.097000,41.213001,40.627998,40.834000,36.718754,9358000
2012-03-07,41.131001,41.499001,41.064999,41.174000,37.024475,8394000
2012-03-08,41.445999,41.893002,41.355000,41.726002,37.520855,7095000
2012-03-09,41.817001,42.106998,41.550999,41.952000,37.724072,7354000
2012-03-12,41.806999,42.362999,41.752998,41.986000,37.754646,6463000
2012-03-13,42.200001,42.334000,41.680000,42.321999,38.056789,7528000
2012-03-14,42.242001,42.612999,41.866001,42.141998,37.894920,6175000
2012-03-15,42.141998,42.299000,41.799999,41.955002,37.726772,5888000
2012-03-16,41.868999,42.137001,41.807999,42.016998,37.782528,7608000
2012-03-19,41.977001,42.810001,41.922001,42.508999,38.224937,8011000
2012-03-20,42.318001,42.391998,41.764000,41.897999,37.675518,5960000
2012-03-21,42.005001,42.297001,41.789001,41.793999,37.581993,5995000
2012-03-22,41.744999,42.132999,41.500999,41.683998,37.483082,6306000
2012-03-23,41.622002,42.636002,41.622002,42.401001,38.127819,6644000
2012-03-26,42.729000,43.756001,42.500999,43.568001,39.177212,10460000
2012-03-27,43.550999,43.590000,43.066002,43.066002,38.725811,7299000
2012-03-28,43.380001,43.473999,42.480999,42.751999,38.443451,6837000
2012-03-29,42.462002,42.832001,42.158001,42.821999,38.506390,5092000
2012-03-30,42.862999,42.870998,42.000000,42.054001,37.815804,10180000
2012-04-02,42.183998,43.433998,41.900002,43.205002,38.850800,8944000
2012-04-03,43.171001,44.060001,42.903999,43.801998,39.387630,11526000
2012-04-04,43.438999,43.650002,42.612999,43.094002,39.018215,9824000
2012-04-05,43.048000,44.220001,42.868999,43.985001,39.824951,8506000
2012-04-09,43.293999,44.287998,43.215000,43.929001,39.774242,8574000
2012-04-10,43.929001,44.095001,42.418999,42.473000,38.455952,12612000
2012-04-11,42.957001,43.242001,42.722000,43.004002,38.936733,5751000
2012-04-12,43.050999,43.422001,42.970001,43.397999,39.293461,5312000
2012-04-13,43.362999,44.380001,43.098999,44.046001,39.880173,10572000
2012-04-16,44.087002,44.146999,42.901001,43.265999,39.173935,7687000
2012-04-17,43.481998,43.924000,43.448002,43.842999,39.696369,5232000
2012-04-18,43.730999,44.097000,43.597000,43.669998,39.539738,5208000
2012-04-19,43.717999,44.078999,43.234001,43.681999,39.550606,6880000
2012-04-20,44.000999,44.328999,43.748001,44.043999,39.878368,9070000
2012-04-23,43.601002,43.743000,42.075001,43.026001,38.956650,12354000
2012-04-24,43.023998,43.587002,42.667999,43.029999,38.960274,6525000
2012-04-25,43.467999,44.506001,43.174000,44.506001,40.296677,9781000
2012-04-26,44.449001,45.648998,44.449001,45.397999,41.104305,10407000
2012-04-27,45.811001,46.234001,45.550999,45.757999,41.430260,11799000
2012-04-30,45.939999,46.030998,45.133999,45.227001,40.949478,9794000
2012-05-01,45.584999,46.698002,45.367001,45.590000,41.278156,17580000
2012-05-02,44.668999,45.820000,44.000000,45.145000,40.875229,21649000
2012-05-03,45.299999,45.477001,43.969002,44.243000,40.058540,15116000
2012-05-04,43.700001,44.191002,43.383999,43.969002,39.810455,14684000
2012-05-07,43.465000,44.282001,43.465000,43.612000,39.487228,10801000
2012-05-08,43.401001,43.615002,42.305000,43.164001,39.081608,10400000
2012-05-09,42.582001,43.203999,42.099998,42.283001,38.283920,9996000
2012-05-10,42.580002,42.935001,41.827000,42.298000,38.297501,11555000
2012-05-11,42.000000,42.762001,41.900002,42.240002,38.244987,7891000
2012-05-14,41.817001,42.099998,41.444000,41.444000,37.524281,12164000
2012-05-15,41.472000,41.997002,41.337002,41.446999,37.526997,6769000
2012-05-16,41.888000,42.049999,40.868000,40.937000,37.065220,12951000
2012-05-17,41.380001,41.380001,39.849998,39.858002,36.088284,12020000
2012-05-18,40.202000,40.457001,39.456001,39.456001,35.724297,11113000
2012-05-21,39.599998,41.078999,39.419998,41.057999,37.174778,12811000
2012-05-22,41.021000,41.830002,40.826000,41.344002,37.433739,12319000
2012-05-23,41.115002,41.714001,40.657001,41.709000,37.764214,8750000
2012-05-24,42.006001,42.876999,41.610001,41.983002,38.012302,10810000
2012-05-25,41.654999,42.195000,41.212002,41.396000,37.480812,6948000
2012-05-29,41.733002,41.974998,41.319000,41.605000,37.670055,4658000
2012-05-30,41.090000,41.563000,40.930000,41.158001,37.265320,6743000
2012-05-31,41.230000,41.299000,39.901001,40.651001,36.806282,10662000
2012-06-01,39.861000,39.924000,38.990002,39.178001,35.472595,11237000
2012-06-04,39.169998,40.152000,39.009998,40.026001,36.240387,9667000
2012-06-05,40.103001,40.979000,40.023998,40.820000,36.959286,9693000
2012-06-06,41.457001,41.998001,41.277000,41.998001,38.025887,9733000
2012-06-07,42.451000,42.507000,41.397999,41.570999,37.639267,9438000
2012-06-08,41.244999,41.660999,41.091000,41.654999,37.715309,7441000
2012-06-11,42.049999,42.125000,41.351002,41.383999,37.469940,5905000
2012-06-12,41.400002,41.990002,41.094002,41.775002,37.823971,5788000
2012-06-13,41.507999,41.817001,40.799999,40.974998,37.099636,6123000
2012-06-14,40.964001,41.998001,40.953999,41.904999,37.941677,7452000
2012-06-15,42.275002,42.668999,41.994999,42.668999,38.633411,8093000
2012-06-18,42.493000,42.799000,42.230000,42.562000,38.536530,6307000
2012-06-19,42.898998,42.980000,42.575001,42.757000,38.713097,6877000
2012-06-20,42.783001,42.999001,42.112000,42.881001,38.825363,4999000
2012-06-21,42.880001,43.270000,42.104000,42.117001,38.133629,5544000
2012-06-22,42.158001,43.507999,42.060001,43.507999,39.393070,8706000
2012-06-25,43.285000,43.431000,42.852001,42.852001,38.799099,7000000
2012-06-26,42.974998,43.431999,42.702999,43.222000,39.134117,6198000
2012-06-27,43.318001,43.573002,43.115002,43.192001,39.106956,4446000
2012-06-28,42.929001,43.037998,41.675999,42.130001,38.145397,9629000
2012-06-29,42.745998,43.022999,42.563000,43.011002,38.943073,9351000
2012-07-02,43.507000,43.993000,43.015999,43.990002,39.829483,6180000
2012-07-03,43.955002,44.340000,43.680000,44.176998,39.998791,4863000
2012-07-05,44.043999,44.500000,43.842999,44.404999,40.480125,5972000
2012-07-06,44.103001,44.525002,43.944000,44.162998,40.259510,8164000
2012-07-09,43.432999,43.498001,42.330002,43.126999,39.315079,11064000
2012-07-10,43.180000,43.643002,42.012001,42.025002,38.310478,8211000
2012-07-11,41.895000,42.030998,41.284000,41.988998,38.277660,6284000
2012-07-12,41.605000,42.658001,41.446999,42.424999,38.675129,7646000
2012-07-13,42.521999,43.025002,42.396000,42.959999,39.162842,6082000
2012-07-16,43.977001,44.799999,43.574001,43.688999,39.827412,17479000
2012-07-17,43.832001,44.000000,43.007000,43.568001,39.717106,6192000
2012-07-18,43.335999,43.945000,43.200001,43.681999,39.821022,5775000
2012-07-19,43.824001,43.898998,42.793999,42.793999,39.011520,8195000
2012-07-20,42.490002,42.687000,42.143002,42.314999,38.574848,8963000
2012-07-23,41.626999,41.860001,41.127998,41.598000,37.921219,9147000
2012-07-24,41.728001,41.778000,40.470001,40.988998,37.366055,9457000
2012-07-25,41.299999,41.500000,40.648998,41.233002,37.588490,6069000
2012-07-26,41.882000,42.743999,41.762001,42.376999,38.631367,7061000
2012-07-27,42.381001,43.674999,42.321999,43.674999,39.814648,9644000
2012-07-30,43.619999,44.674999,43.619999,44.115002,40.215767,9897000
2012-07-31,44.301998,44.326000,43.316002,43.657001,39.798229,11530000
2012-08-01,42.409000,43.299000,42.000000,42.720001,38.944054,21723000
2012-08-02,42.577000,42.908001,41.810001,42.342999,38.600376,11444000
2012-08-03,42.842999,42.900002,42.299999,42.412998,38.664196,10280000
2012-08-06,42.419998,42.756001,41.900002,41.985001,38.274021,7637000
2012-08-07,42.129002,42.285000,41.318001,41.639999,37.959522,12179000
2012-08-08,41.597000,42.700001,41.516998,42.445000,38.693371,10101000
2012-08-09,42.404999,42.785999,42.063999,42.594002,38.829193,7074000
2012-08-10,42.335999,42.785999,42.334999,42.603001,38.837402,4565000
2012-08-13,42.457001,42.675999,42.212002,42.563000,38.800930,4039000
2012-08-14,42.705002,43.314999,42.633999,42.807999,39.024281,5696000
2012-08-15,42.807999,43.110001,42.619999,42.709000,38.934017,4050000
2012-08-16,42.723999,43.090000,42.603001,42.852001,39.064384,4134000
2012-08-17,42.794998,42.945999,42.515999,42.681000,38.908504,5416000
2012-08-20,42.709999,42.860001,42.368999,42.720001,38.944054,4384000
2012-08-21,42.702999,42.980999,42.244999,42.331001,38.589432,4232000
2012-08-22,42.110001,42.571999,41.882999,42.119999,38.397091,6931000
2012-08-23,42.092999,42.279999,41.667000,41.833000,38.135464,5744000
2012-08-24,41.860001,42.347000,41.766998,42.244999,38.511044,5130000
2012-08-27,42.249001,42.619999,42.051998,42.341999,38.599472,4699000
2012-08-28,42.262001,42.590000,42.262001,42.459999,38.707027,3983000
2012-08-29,42.498001,42.646999,42.174000,42.582001,38.818253,4011000
2012-08-30,42.252998,42.395000,42.027000,42.095001,38.374302,3801000
2012-08-31,42.230000,42.362999,41.901001,42.290001,38.552071,4649000
2012-09-04,41.754002,42.599998,41.754002,42.438000,38.686985,5091000
2012-09-05,42.394001,42.542000,42.035999,42.209999,38.479141,5526000
2012-09-06,42.500000,43.259998,42.256001,43.259998,39.436317,9617000
2012-09-07,43.289001,43.679001,43.106998,43.619999,39.764511,6135000
2012-09-10,43.661999,44.119999,43.632999,43.749001,39.882099,7534000
2012-09-11,43.799999,44.590000,43.750000,44.286999,40.372543,7158000
2012-09-12,44.598999,44.833000,44.375000,44.640999,40.695267,6168000
2012-09-13,44.639999,45.659000,44.591999,45.526001,41.502037,8119000
2012-09-14,45.506001,45.666000,45.200001,45.417999,41.403584,6875000
2012-09-17,45.431999,45.630001,45.250000,45.349998,41.341599,5157000
2012-09-18,45.299999,45.499001,45.074001,45.298000,41.294193,4771000
2012-09-19,45.285999,45.540001,45.169998,45.188999,41.194828,5011000
2012-09-20,44.752998,45.931999,44.724998,45.417999,41.403584,11339000
2012-09-21,45.931000,46.179001,45.685001,45.952000,41.890388,12850000
2012-09-24,45.750000,45.750000,45.307999,45.528999,41.504772,7608000
2012-09-25,45.759998,45.772999,45.129002,45.152000,41.161098,5510000
2012-09-26,45.132000,45.201000,44.577000,44.584000,40.643299,4991000
2012-09-27,44.759998,45.216999,44.698002,45.216999,41.220345,4342000
2012-09-28,45.112999,45.252998,44.863998,45.147999,41.157448,5548000
2012-10-01,45.318001,46.013000,45.250000,45.688999,41.650635,6957000
2012-10-02,45.695999,45.880001,45.401001,45.764999,41.719917,3347000
2012-10-03,45.900002,47.467999,45.766998,47.375999,43.188526,11976000
2012-10-04,47.275002,47.500000,47.140999,47.487999,43.290619,6340000
2012-10-05,47.799999,48.299999,47.286999,47.527000,43.601620,9005000
2012-10-08,47.424000,47.548000,46.981998,47.193001,43.570229,5542000
2012-10-09,47.226002,47.299999,46.126999,46.487999,42.919350,8103000
2012-10-10,46.499001,46.516998,46.048000,46.209000,42.661770,5058000
2012-10-11,46.717999,47.582001,46.501999,47.257000,43.629318,12626000
2012-10-12,47.270000,47.604000,46.946999,47.335999,43.702248,8243000
2012-10-15,47.234001,47.695000,47.174999,47.582001,43.929367,8995000
2012-10-16,47.928001,48.151001,47.609001,47.901001,44.223885,4557000
2012-10-17,48.598999,48.608002,47.916000,48.299999,44.592251,7248000
2012-10-18,48.247002,48.564999,47.437000,47.583000,43.930290,8788000
2012-10-19,47.463001,47.681000,46.790001,47.006001,43.397587,10070000
2012-10-22,47.298000,47.298000,46.200001,46.693001,43.108620,7754000
2012-10-23,46.255001,46.474998,45.799999,45.986000,42.455894,7294000
2012-10-24,46.474998,46.501999,45.299999,45.453999,41.964725,7083000
2012-10-25,45.650002,45.858002,44.737999,44.936001,41.486485,8938000
2012-10-26,44.936001,45.770000,44.820999,45.298000,41.820705,6852000
2012-10-31,45.251999,46.500000,45.118000,46.092999,42.554672,11930000
2012-11-01,46.341000,47.499001,46.207001,46.868999,43.271103,9364000
2012-11-02,47.153999,47.699001,46.868000,46.945000,43.341274,9514000
2012-11-05,46.726002,47.096001,46.467999,46.564999,42.990448,6169000
2012-11-06,46.855999,47.289001,46.719002,47.178001,43.556389,4120000
2012-11-07,47.000000,47.118999,46.151001,46.470001,42.902729,7637000
2012-11-08,46.431999,46.820999,46.180000,46.180000,42.634998,6203000
2012-11-09,45.852001,46.869999,45.848000,46.466000,42.899040,6420000
2012-11-12,46.568001,47.097000,46.306999,47.000000,43.392052,7025000
2012-11-13,46.709999,47.692001,46.473999,47.122002,43.504688,4959000
2012-11-14,47.266998,47.398998,46.233002,46.331001,42.774399,6080000
2012-11-15,46.292999,46.292999,45.356998,45.716000,42.206612,7071000
2012-11-16,45.846001,47.046001,45.601002,46.459000,42.892582,9029000
2012-11-19,46.939999,47.868000,46.839001,47.868000,44.193417,6813000
2012-11-20,47.904999,48.257999,47.222000,47.757000,44.090935,6804000
2012-11-21,47.841999,48.070000,47.755001,47.943001,44.262657,2927000
2012-11-23,48.084999,48.200001,47.799999,48.124001,44.429768,2391000
2012-11-26,48.018002,48.278000,47.828999,48.002998,44.318062,4976000
2012-11-27,48.008999,48.368000,47.790001,47.848999,44.175873,4877000
2012-11-28,47.573002,48.158001,47.477001,48.151001,44.454693,6584000
2012-11-29,48.419998,49.075001,48.324001,48.620998,44.888607,9080000
2012-11-30,48.577999,48.986000,48.383999,48.868000,45.116650,9826000
2012-12-03,49.099998,49.451000,48.556999,48.665001,44.929226,8497000
2012-12-04,48.763000,48.799999,48.057999,48.341999,44.631031,6430000
2012-12-05,48.299999,48.400002,47.439999,47.799999,44.130630,6645000
2012-12-06,47.575001,48.088001,47.386002,48.088001,44.396526,5977000
2012-12-07,48.165001,48.284000,47.601002,47.609001,43.954304,6389000
2012-12-10,48.035999,48.046001,47.548000,47.959999,44.278351,5770000
2012-12-11,48.000000,48.500000,47.915001,48.152000,44.455608,8577000
2012-12-12,48.200001,48.737999,48.020000,48.344002,44.632889,9512000
2012-12-13,48.591000,48.759998,48.251999,48.443001,44.724274,5680000
2012-12-14,48.122002,48.480000,48.027000,48.230000,44.527626,5346000
2012-12-17,48.341999,48.990002,48.108002,48.931999,45.175739,7181000
2012-12-18,49.000000,49.498001,48.780998,49.287998,45.504406,6621000
2012-12-19,49.480000,49.488998,48.891998,48.938999,45.182186,5629000
2012-12-20,49.223000,49.862000,48.946999,49.853001,46.026039,9358000
2012-12-21,49.299999,49.688999,48.827000,49.356998,45.568108,8320000
2012-12-24,49.285999,49.625000,49.248001,49.501999,45.701981,2695000
2012-12-26,49.452999,49.594002,48.500000,48.619999,44.887684,5749000
2012-12-27,48.601002,49.285999,48.112000,48.786999,45.041874,6233000
2012-12-28,48.500000,48.865002,48.285000,48.307999,44.599632,4686000
2012-12-31,48.337002,49.192001,48.290001,49.127998,45.356693,6562000
2013-01-02,50.630001,51.027000,50.099998,51.027000,47.109921,12278000
2013-01-03,51.046001,51.546001,50.814999,51.099998,47.177319,9452000
2013-01-04,51.115002,51.220001,50.700001,51.098000,47.175465,11475000
2013-01-07,51.250000,52.130001,51.166000,51.952999,48.248104,11398000
2013-01-08,52.002998,52.105000,51.493999,51.782001,48.089291,6983000
2013-01-09,52.520000,53.238998,52.266998,53.238998,49.442390,11461000
2013-01-10,53.247002,53.247002,52.429001,52.764999,49.002186,12564000
2013-01-11,52.750999,52.979000,52.551998,52.868000,49.097855,6424000
2013-01-14,52.955002,52.998001,52.123001,52.351002,48.617706,9911000
2013-01-15,52.223999,52.340000,51.919998,52.279999,48.551781,5858000
2013-01-16,51.643002,52.255001,51.502998,52.129002,48.411549,6190000
2013-01-17,52.466999,52.667000,52.130001,52.334999,48.602848,5250000
2013-01-18,51.956001,52.150002,51.341999,52.099998,48.384609,10769000
2013-01-22,52.479000,52.479000,51.463001,51.976002,48.269455,7462000
2013-01-23,51.960999,52.245998,51.512001,51.756001,48.065155,4991000
2013-01-24,51.792999,52.570000,51.772999,52.226002,48.501625,5869000
2013-01-25,52.279999,52.279999,51.723999,51.942001,48.237881,7157000
2013-01-28,52.094002,52.094002,51.346001,51.411999,47.745678,8002000
2013-01-29,51.411999,52.075001,51.404999,51.848000,48.150581,8833000
2013-01-30,51.664001,52.160000,51.389999,51.599998,47.920269,11601000
2013-01-31,53.200001,53.535000,51.299999,51.840000,48.143154,20412000
2013-02-01,52.081001,52.254002,51.368999,51.870998,48.171932,9949000
2013-02-04,51.629002,51.799999,51.209000,51.422001,47.754971,6152000
2013-02-05,52.036999,52.202000,51.680000,52.069000,48.355820,7983000
2013-02-06,52.014999,52.387001,51.810001,52.355000,48.621429,6016000
2013-02-07,52.189999,52.330002,51.625000,51.955002,48.249958,6517000
2013-02-08,51.846001,52.446999,51.831001,52.446999,48.706871,5214000
2013-02-11,52.562000,52.616001,51.923000,52.084999,48.370678,5616000
2013-02-12,52.085999,52.213001,51.851002,51.964001,48.258324,3379000
2013-02-13,52.125000,52.189999,51.618000,51.921001,48.218380,4096000
2013-02-14,51.615002,52.326000,51.615002,52.216000,48.492348,6656000
2013-02-15,51.631001,52.493999,51.631001,52.313000,48.582420,7032000
2013-02-19,52.500000,52.648998,52.096001,52.285999,48.557346,4234000
2013-02-20,52.200001,52.421001,51.291000,51.291000,47.633305,5377000
2013-02-21,51.400002,52.092999,51.056000,51.959000,48.253666,6814000
2013-02-22,52.291000,52.443001,51.729000,52.382999,48.647438,6591000
2013-02-25,52.534000,52.599998,51.090000,51.090000,47.446636,8672000
2013-02-26,51.354000,51.577000,50.736000,50.970001,47.335194,7955000
2013-02-27,51.096001,51.617001,50.797001,51.519001,47.845058,6994000
2013-02-28,51.519001,52.137001,51.339001,51.782001,48.089291,6148000
2013-03-01,51.500000,51.951000,51.328999,51.830002,48.133865,4142000
2013-03-04,51.598000,52.241001,51.576000,52.140999,48.422691,3486000
2013-03-05,52.252998,53.077999,52.185001,52.709999,48.951107,5895000
2013-03-06,52.551998,53.123001,52.334999,52.757999,48.995686,5179000
2013-03-07,52.771999,53.000000,52.570000,52.667000,48.911175,6685000
2013-03-08,53.005001,53.032001,52.445999,52.923000,49.148926,5068000
2013-03-11,52.958000,53.247002,52.841000,53.089001,49.303093,4091000
2013-03-12,52.987000,53.098999,52.223000,52.316002,48.585213,4798000
2013-03-13,52.233002,52.837002,52.112000,52.748001,48.986412,4715000
2013-03-14,52.855000,53.125000,52.671001,52.717999,48.958534,5567000
2013-03-15,52.598999,52.882999,51.821999,51.937000,48.233238,11598000
2013-03-18,51.530998,51.966000,51.473000,51.500999,47.828323,5626000
2013-03-19,51.622002,51.784000,50.816002,51.160000,47.511654,6309000
2013-03-20,51.599998,51.869999,51.435001,51.862000,48.163586,4552000
2013-03-21,51.644001,51.771999,51.321999,51.401001,47.735458,5505000
2013-03-22,51.582001,51.877998,51.553001,51.750000,48.059574,5052000
2013-03-25,52.025002,52.396000,51.876999,51.999001,48.290817,5420000
2013-03-26,52.299999,53.719002,52.222000,53.547001,49.728436,9106000
2013-03-27,53.221001,54.073002,53.037998,53.803001,49.966164,6483000
2013-03-28,53.840000,54.195999,53.689999,54.112999,50.254055,6689000
2013-04-01,54.243999,54.689999,53.599998,53.723000,49.891876,5501000
2013-04-02,54.070000,54.398998,53.902000,54.058998,50.203915,3696000
2013-04-03,54.084999,54.296001,53.039001,53.325001,49.522251,5330000
2013-04-04,53.275002,53.563999,53.014000,53.422001,49.612343,4432000
2013-04-05,52.703999,53.240002,52.699001,53.160000,49.929802,5783000
2013-04-08,53.069000,53.566002,52.978001,53.437000,50.189972,3631000
2013-04-09,53.400002,53.435001,52.314999,52.764000,49.557865,9011000
2013-04-10,52.966999,53.798000,52.842999,53.443001,50.195610,4839000
2013-04-11,53.442001,54.231998,53.257000,54.124001,50.835232,5679000
2013-04-12,53.465000,53.641998,52.960999,53.299000,50.060352,6794000
2013-04-15,53.022999,53.384998,52.171001,52.171001,49.000900,5281000
2013-04-16,52.311001,53.158001,52.206001,53.158001,49.927925,5494000
2013-04-17,52.724998,53.085999,52.467999,52.576000,49.381283,6310000
2013-04-18,52.575001,52.647999,52.099998,52.099998,48.934208,6434000
2013-04-19,52.283001,52.370998,51.855999,52.195999,49.024376,5106000
2013-04-22,52.205002,52.368999,51.879002,52.210999,49.038467,4398000
2013-04-23,52.594002,53.118999,52.359001,53.099998,49.873440,3569000
2013-04-24,53.196999,53.474998,53.123001,53.202000,49.969250,2663000
2013-04-25,53.412998,53.900002,52.514999,53.514000,50.262287,3787000
2013-04-26,53.422001,53.816002,53.347000,53.533001,50.280136,4543000
2013-04-29,53.748001,53.999001,53.535000,53.901001,50.625774,3809000
2013-04-30,53.979000,55.292999,53.957001,55.292999,51.933189,7987000
2013-05-01,53.876999,54.485001,53.602001,53.981998,50.701851,10110000
2013-05-02,53.599998,54.733002,53.569000,54.553001,51.238163,9470000
2013-05-03,55.174000,55.765999,55.063000,55.355000,51.991425,7941000
2013-05-06,55.360001,55.676998,54.702999,54.772999,51.444790,6063000
2013-05-07,54.807999,55.193001,54.543999,55.125999,51.776340,4333000
2013-05-08,55.117001,55.495998,54.827999,55.372002,52.007393,4391000
2013-05-09,55.294998,55.617001,54.988998,55.188000,51.834568,4387000
2013-05-10,55.379002,55.754002,53.379002,55.513000,52.139832,4670000
2013-05-13,55.299999,55.841000,55.299999,55.584000,52.206509,3441000
2013-05-14,55.785999,57.125000,55.641998,56.967999,53.506413,6568000
2013-05-15,57.034000,57.494999,56.916000,57.436001,53.945965,6555000
2013-05-16,57.286999,57.366001,57.014000,57.014000,53.549606,4409000
2013-05-17,57.436001,58.500000,57.224998,58.478001,54.924660,6242000
2013-05-20,58.313999,58.854000,58.202000,58.334000,54.789417,4466000
2013-05-21,58.452999,58.900002,58.240002,58.485001,54.931240,3918000
2013-05-22,58.700001,58.828999,57.613998,57.671001,54.166691,5612000
2013-05-23,56.977001,57.699001,56.838001,56.973000,53.511101,6476000
2013-05-24,56.674999,57.286999,56.332001,57.146000,53.673592,3910000
2013-05-28,58.000000,58.527000,57.571999,57.574001,54.075596,4709000
2013-05-29,57.231998,57.620998,57.044998,57.300999,53.819176,3508000
2013-05-30,57.355000,58.264000,57.201000,57.616001,54.115036,3784000
2013-05-31,57.520000,58.060001,56.960999,57.025002,53.559948,6107000
2013-06-03,57.133999,57.591000,56.866001,57.591000,54.091549,5822000
